postalCode,City,State,Region,NeighborhoodType,Diversity,Politics,ageTwentyTwoToThirtyFour,ageThirtyFiveToFiftyFour,ageFiftyFiveToSeventyFour,twoByThreeToFourByFiveBed,twoByThreeBed,fourByFiveBed,bestSchool
93063,"Simi Valley, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,17%,28%,23%,$625k - $910k,"$625,423 ","$910,402 ",
93065,"Simi Valley, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,16%,29%,23%,$636k - $955k,"$635,837 ","$954,815 ",
93067,"Summerland, CA",California,California,Suburban Yards,Not Very Diverse,Liberal,31%,0%,57%,$1.87m - $3.12m,"$1,871,341 ","$3,118,892 ",
93101,"Santa Barbara, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,27%,25%,17%,$1.23m - $2.09m,"$1,231,261 ","$2,091,356 ",
93103,"Santa Barbara, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,25%,23%,23%,$1.48m - $3.07m,"$1,475,675 ","$3,074,008 ",
93105,"Santa Barbara, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,17%,25%,25%,$1.46m - $2.34m,"$1,455,969 ","$2,338,493 ",
93108,"Santa Barbara, CA",California,California,Suburban Yards,Not Very Diverse,Liberal,6%,21%,29%,$2.93m - $5.92m,"$2,932,659 ","$5,924,266 ",
93109,"Santa Barbara, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,16%,21%,27%,$1.60m - $2.45m,"$1,600,103 ","$2,453,386 ",
93110,"Santa Barbara, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,19%,22%,27%,$1.15m - $2.86m,"$1,150,521 ","$2,859,036 ",
93111,"Santa Barbara, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,16%,24%,25%,$1.03m - $1.56m,"$1,030,902 ","$1,557,496 ",
93117,"Goleta, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,21%,15%,11%,$907k - $1.29m,"$907,465 ","$1,292,738 ",
93510,"Acton, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,14%,26%,34%,$678k - $905k,"$677,901 ","$905,203 ",
93534,"Lancaster, CA",California,California,Suburban Yards,Diverse,Liberal,18%,25%,19%,$320k - $448k,"$320,326 ","$447,923 ",
93551,"Palmdale, CA",California,California,Suburban Yards,Diverse,Liberal,17%,26%,22%,$428k - $589k,"$427,990 ","$589,459 ",
93552,"Palmdale, CA",California,California,Suburban Yards,Diverse,Liberal,17%,27%,16%,$381k - $484k,"$381,371 ","$483,789 ",
94002,"Belmont, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,14%,30%,22%,$1.95m - $2.78m,"$1,945,599 ","$2,781,693 ",Yes
94005,"Brisbane, CA",California,California,Suburban Yards,Diverse,Liberal,12%,33%,29%,$1.27m - $1.99m,"$1,268,372 ","$1,987,281 ",
94010,"Burlingame, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,14%,30%,22%,$2.40m - $4.97m,"$2,398,691 ","$4,968,051 ",Yes
94014,"Daly City, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,24%,25%,22%,$1.13m - $1.43m,"$1,134,850 ","$1,431,554 ",
94015,"Daly City, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,22%,27%,23%,$1.27m - $1.44m,"$1,267,240 ","$1,440,247 ",
94022,"Los Altos, CA",California,California,Suburban Yards,Diverse,Liberal,7%,29%,27%,$3.18m - $5.28m,"$3,180,920 ","$5,284,634 ",Yes
94024,"Los Altos, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,8%,29%,27%,$3.49m - $4.31m,"$3,493,995 ","$4,312,645 ",Yes
94025,"Menlo Park, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,17%,28%,20%,$2.24m - $4.72m,"$2,238,972 ","$4,722,212 ",
94027,"Atherton, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,8%,24%,29%,$4.41m - $9.02m,"$4,406,214 ","$9,015,435 ",
94028,"Portola Valley, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,3%,27%,27%,$3.06m - $5.01m,"$3,064,178 ","$5,007,380 ",Yes
94030,"Millbrae, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,15%,29%,24%,$1.69m - $2.44m,"$1,691,069 ","$2,444,011 ",
94037,"Montara, CA",California,California,Suburban Yards,Not Very Diverse,Liberal,7%,31%,30%,$1.44m - $1.75m,"$1,437,574 ","$1,749,127 ",
94038,"Moss Beach, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,11%,25%,29%,$1.43m - $1.76m,"$1,429,559 ","$1,760,179 ",
94040,"Mountain View, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,24%,30%,15%,$1.96m - $3.60m,"$1,958,152 ","$3,600,229 ",
94041,"Mountain View, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,35%,27%,16%,$2.10m - $3.09m,"$2,101,947 ","$3,094,524 ",
94043,"Mountain View, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,28%,29%,15%,$1.58m - $2.40m,"$1,581,684 ","$2,396,628 ",
94044,"Pacifica, CA",California,California,Suburban Yards,Diverse,Liberal,17%,28%,26%,$1.20m - $1.63m,"$1,200,761 ","$1,628,662 ",
94061,"Redwood City, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,30%,18%,$1.73m - $2.66m,"$1,734,275 ","$2,664,003 ",
94062,"Redwood City, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,16%,28%,26%,$2.17m - $4.02m,"$2,174,170 ","$4,019,091 ",
94063,"Redwood City, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,24%,28%,15%,$1.40m - $1.92m,"$1,404,258 ","$1,923,444 ",
94065,"Redwood City, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,14%,35%,22%,$1.64m - $2.80m,"$1,643,859 ","$2,795,879 ",Yes
94066,"San Bruno, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,30%,22%,$1.27m - $1.71m,"$1,274,914 ","$1,713,523 ",
94070,"San Carlos, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,12%,31%,23%,$2.00m - $3.15m,"$2,001,623 ","$3,147,336 ",Yes
94080,"South San Francisco, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,28%,22%,$1.18m - $1.62m,"$1,182,868 ","$1,620,736 ",
94085,"Sunnyvale, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,36%,26%,12%,$1.37m - $1.82m,"$1,369,390 ","$1,815,158 ",
94086,"Sunnyvale, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,31%,27%,14%,$1.60m - $2.40m,"$1,597,859 ","$2,403,130 ",
94087,"Sunnyvale, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,15%,31%,18%,$1.78m - $2.86m,"$1,780,987 ","$2,855,136 ",
94089,"Sunnyvale, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,29%,26%,22%,$1.38m - $1.69m,"$1,383,829 ","$1,688,580 ",
94102,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,30%,31%,23%,$1.54m - $3.16m,"$1,541,429 ","$3,156,458 ",
94103,"San Francisco, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,31%,35%,17%,$1.50m - $3.31m,"$1,498,782 ","$3,309,202 ",
94107,"San Francisco, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,33%,33%,15%,$1.69m - $3.07m,"$1,692,959 ","$3,068,944 ",
94108,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,31%,26%,21%,$2.43m - $5.80m,"$2,426,861 ","$5,795,731 ",
94109,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,38%,26%,20%,$1.84m - $6.19m,"$1,841,234 ","$6,192,263 ",
94110,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,29%,33%,16%,$1.77m - $2.45m,"$1,768,697 ","$2,452,394 ",
94112,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,21%,29%,23%,$1.35m - $1.57m,"$1,346,116 ","$1,572,598 ",
94114,"San Francisco, CA",California,California,Big City Apartments,Somewhat Diverse,Liberal,26%,38%,19%,$2.15m - $4.18m,"$2,147,602 ","$4,182,158 ",
94115,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,32%,28%,18%,$1.91m - $6.50m,"$1,909,919 ","$6,495,961 ",
94116,"San Francisco, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,18%,29%,24%,$1.69m - $2.16m,"$1,692,744 ","$2,162,823 ",Yes
94117,"San Francisco, CA",California,California,Big City Apartments,Somewhat Diverse,Liberal,39%,29%,13%,$1.81m - $3.80m,"$1,806,262 ","$3,804,612 ",Yes
94118,"San Francisco, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,29%,27%,21%,$2.01m - $4.53m,"$2,011,912 ","$4,526,454 ",Yes
94121,"San Francisco, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,29%,25%,$1.81m - $2.90m,"$1,814,086 ","$2,898,189 ",Yes
94122,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,27%,28%,21%,$1.76m - $2.28m,"$1,762,581 ","$2,278,579 ",Yes
94123,"San Francisco, CA",California,California,Big City Apartments,Somewhat Diverse,Liberal,41%,27%,14%,$2.55m - $6.57m,"$2,550,682 ","$6,572,712 ",
94124,"San Francisco, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,22%,25%,21%,$1.06m - $1.29m,"$1,064,463 ","$1,285,907 ",
94127,"San Francisco, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,15%,28%,24%,$1.92m - $3.02m,"$1,922,076 ","$3,015,667 ",
94129,"San Francisco, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,37%,26%,10%,$2.54m - $4.64m,"$2,542,779 ","$4,636,060 ",Yes
94131,"San Francisco, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,22%,33%,22%,$1.88m - $3.05m,"$1,881,365 ","$3,049,115 ",
94132,"San Francisco, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,23%,22%,18%,$1.52m - $2.02m,"$1,515,017 ","$2,021,385 ",
94133,"San Francisco, CA",California,California,Big City Apartments,Diverse,Liberal,28%,25%,23%,$2.15m - $6.64m,"$2,148,618 ","$6,637,146 ",Yes
94134,"San Francisco, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,18%,28%,23%,$1.18m - $1.45m,"$1,182,550 ","$1,445,344 ",
94301,"Palo Alto, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,17%,27%,23%,$3.43m - $6.12m,"$3,433,564 ","$6,122,236 ",Yes
94303,"Palo Alto, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,29%,15%,$1.48m - $3.82m,"$1,483,624 ","$3,821,164 ",
94304,"Palo Alto, CA",California,California,Suburban Yards,Diverse,Liberal,19%,29%,12%,$2.80m - $4.85m,"$2,797,835 ","$4,850,871 ",Yes
94305,"Stanford, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,40%,5%,5%,$2.66m - $4.12m,"$2,656,562 ","$4,122,896 ",Yes
94306,"Palo Alto, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,15%,29%,21%,$2.81m - $4.15m,"$2,805,595 ","$4,154,704 ",Yes
94401,"San Mateo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,21%,29%,17%,$1.32m - $1.82m,"$1,320,370 ","$1,815,124 ",
94402,"San Mateo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,14%,29%,21%,$1.93m - $3.14m,"$1,927,071 ","$3,137,045 ",
94403,"San Mateo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,21%,30%,19%,$1.69m - $2.51m,"$1,690,736 ","$2,511,911 ",
94404,"San Mateo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,17%,30%,22%,$1.51m - $2.39m,"$1,508,629 ","$2,389,098 ",
94501,"Alameda, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,31%,22%,$1.30m - $1.81m,"$1,301,367 ","$1,807,769 ",
94502,"Alameda, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,13%,29%,26%,$1.08m - $2.06m,"$1,077,230 ","$2,057,178 ",Yes
94503,"American Canyon, CA",California,California,Suburban Yards,Diverse,Liberal,15%,30%,19%,$594k - $829k,"$594,376 ","$829,428 ",
94505,"Discovery Bay, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,12%,29%,25%,$728k - $875k,"$728,416 ","$874,524 ",
94506,"Danville, CA",California,California,Suburban Yards,Diverse,Liberal,6%,33%,22%,$1.57m - $2.59m,"$1,570,816 ","$2,587,384 ",Yes
94507,"Alamo, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,9%,23%,32%,$1.64m - $3.15m,"$1,643,466 ","$3,150,441 ",Yes
94509,"Antioch, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,27%,20%,$406k - $750k,"$406,212 ","$749,865 ",
94510,"Benicia, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,12%,28%,29%,$675k - $1.03m,"$674,991 ","$1,029,210 ",
94513,"Brentwood, CA",California,California,Suburban Yards,Diverse,Liberal,12%,29%,21%,$810k - $940k,"$809,889 ","$939,687 ",
94514,"Byron, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,13%,28%,18%,$868k - $1.18m,"$868,003 ","$1,183,505 ",
94517,"Clayton, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,12%,27%,26%,$1.03m - $1.72m,"$1,027,810 ","$1,717,531 ",
94518,"Concord, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,29%,25%,$662k - $1.18m,"$662,175 ","$1,175,076 ",
94519,"Concord, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,29%,23%,$522k - $1.04m,"$521,544 ","$1,044,908 ",
94520,"Concord, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,23%,29%,18%,$511k - $1.01m,"$510,644 ","$1,013,968 ",
94521,"Concord, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,17%,27%,25%,$593k - $1.14m,"$593,062 ","$1,140,405 ",
94523,"Pleasant Hill, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,19%,27%,25%,$895k - $1.38m,"$895,361 ","$1,376,595 ",
94526,"Danville, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,7%,29%,27%,$1.55m - $2.75m,"$1,545,623 ","$2,754,250 ",Yes
94530,"El Cerrito, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,28%,26%,$1.15m - $1.62m,"$1,147,931 ","$1,619,307 ",
94531,"Antioch, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,28%,19%,$495k - $809k,"$495,207 ","$808,720 ",
94534,"Fairfield, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,14%,28%,25%,$581k - $797k,"$581,462 ","$796,743 ",
94536,"Fremont, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,29%,18%,$1.03m - $1.72m,"$1,032,672 ","$1,723,529 ",
94538,"Fremont, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,26%,29%,17%,$998k - $1.47m,"$997,842 ","$1,468,848 ",
94539,"Fremont, CA",California,California,Suburban Yards,Diverse,Liberal,10%,34%,21%,$1.24m - $2.54m,"$1,241,630 ","$2,540,621 ",Yes
94541,"Hayward, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,29%,19%,$822k - $1.16m,"$822,358 ","$1,164,450 ",
94542,"Hayward, CA",California,California,Suburban Yards,Diverse,Liberal,22%,24%,20%,$896k - $1.55m,"$895,717 ","$1,554,779 ",
94544,"Hayward, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,24%,26%,18%,$749k - $1.19m,"$749,403 ","$1,193,293 ",
94545,"Hayward, CA",California,California,Suburban Yards,Diverse,Liberal,21%,27%,21%,$755k - $1.23m,"$754,817 ","$1,225,370 ",
94546,"Castro Valley, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,16%,28%,24%,$961k - $1.43m,"$961,129 ","$1,426,554 ",
94547,"Hercules, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,27%,25%,$925k - $1.02m,"$925,098 ","$1,020,724 ",
94549,"Lafayette, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,12%,28%,27%,$1.63m - $3.06m,"$1,627,049 ","$3,056,343 ",Yes
94551,"Livermore, CA",California,California,Suburban Yards,Diverse,Liberal,18%,31%,20%,$873k - $1.27m,"$872,529 ","$1,273,186 ",
94552,"Castro Valley, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,10%,32%,26%,$1.07m - $1.56m,"$1,072,724 ","$1,560,202 ",Yes
94553,"Martinez, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,17%,28%,24%,$656k - $1.40m,"$656,373 ","$1,401,450 ",
94555,"Fremont, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,17%,32%,19%,$1.09m - $1.70m,"$1,094,837 ","$1,697,381 ",
94556,"Moraga, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,9%,24%,26%,$1.54m - $2.62m,"$1,535,494 ","$2,616,601 ",Yes
94560,"Newark, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,28%,20%,$933k - $1.51m,"$933,167 ","$1,508,524 ",
94561,"Oakley, CA",California,California,Suburban Yards,Diverse,Liberal,15%,29%,17%,$558k - $796k,"$558,395 ","$795,657 ",
94563,"Orinda, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,7%,29%,28%,$1.68m - $3.12m,"$1,677,620 ","$3,118,999 ",Yes
94565,"Pittsburg, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,27%,18%,$466k - $848k,"$465,541 ","$848,064 ",
94566,"Pleasanton, CA",California,California,Suburban Yards,Diverse,Liberal,11%,31%,23%,$1.13m - $2.10m,"$1,125,427 ","$2,099,316 ",Yes
94568,"Dublin, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,34%,16%,$934k - $1.67m,"$933,989 ","$1,669,351 ",
94577,"San Leandro, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,18%,28%,22%,$887k - $1.15m,"$886,965 ","$1,150,017 ",
94578,"San Leandro, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,23%,27%,19%,$851k - $1.10m,"$850,508 ","$1,102,318 ",
94579,"San Leandro, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,15%,29%,26%,$861k - $1.09m,"$860,506 ","$1,094,110 ",
94580,"San Lorenzo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,28%,22%,$841k - $989k,"$841,017 ","$989,027 ",
94582,"San Ramon, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,11%,40%,13%,$1.14m - $2.37m,"$1,139,753 ","$2,365,909 ",Yes
94583,"San Ramon, CA",California,California,Suburban Yards,Diverse,Liberal,13%,32%,20%,$1.29m - $2.42m,"$1,291,781 ","$2,423,851 ",Yes
94586,"Sunol, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,12%,28%,34%,$1.23m - $2.57m,"$1,230,172 ","$2,565,881 ",Yes
94587,"Union City, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,22%,28%,21%,$883k - $1.47m,"$882,592 ","$1,470,939 ",
94588,"Pleasanton, CA",California,California,Suburban Yards,Diverse,Liberal,13%,32%,19%,$1.04m - $1.92m,"$1,043,752 ","$1,917,202 ",Yes
94589,"Vallejo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,26%,22%,$452k - $564k,"$451,871 ","$563,819 ",
94590,"Vallejo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,25%,23%,$510k - $650k,"$509,651 ","$649,577 ",
94591,"Vallejo, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,19%,26%,25%,$507k - $742k,"$507,143 ","$742,344 ",
94596,"Walnut Creek, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,24%,24%,23%,$1.26m - $2.05m,"$1,264,539 ","$2,051,700 ",Yes
94597,"Walnut Creek, CA",California,California,Small Lawn Neighborhoods,Somewhat Diverse,Liberal,22%,30%,23%,$1.03m - $1.86m,"$1,025,973 ","$1,862,480 ",
94598,"Walnut Creek, CA",California,California,Suburban Yards,Somewhat Diverse,Liberal,12%,27%,27%,$934k - $1.98m,"$934,275 ","$1,978,107 ",Yes
94601,"Oakland, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,23%,28%,15%,$803k - $936k,"$802,991 ","$935,503 ",
94602,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,17%,29%,25%,$1.28m - $1.72m,"$1,279,334 ","$1,724,335 ",
94603,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,28%,14%,$629k - $815k,"$629,166 ","$814,817 ",
94605,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,20%,28%,22%,$867k - $1.28m,"$866,960 ","$1,281,962 ",
94606,"Oakland, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,27%,28%,19%,$887k - $1.10m,"$887,071 ","$1,100,842 ",
94607,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,29%,27%,18%,$913k - $1.10m,"$913,498 ","$1,095,207 ",
94608,"Emeryville, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,33%,31%,16%,$1.08m - $1.41m,"$1,080,054 ","$1,411,524 ",
94609,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,37%,30%,14%,$1.43m - $1.72m,"$1,426,472 ","$1,722,379 ",
94610,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,25%,33%,22%,$1.52m - $2.56m,"$1,518,564 ","$2,561,917 ",
94611,"Oakland, CA",California,California,Small Lawn Neighborhoods,Diverse,Liberal,16%,30%,27%,$1.55m - $2.59m,"$1,548,843 ","$2,593,342 ",
94612,"Oakland, CA",California,California,Urban Apartments / Homes,Diverse,Liberal,33%,27%,20%,$990k - $1.12m,"$990,200 ","$1,117,911 ",
